makerCode,makerName,modelCode,modelName,modelDetailCode,modelDetailName,modelDetailYearLabel,gradeCode,gradeName,gradeYearLabel,gradeDetailCode,gradeDetailName,gradeDetailYearLabel,leafLevel,cnt
"A2","기아","B1168","스토닉","C2607","스토닉","(17 ~ 21년)","D18021","1.0 가솔린","","E36592","프레스티지","","level5","1"
"A2","기아","B57","쏘울","C2723","쏘울 부스터","(19 ~ 21년)","D18124","1.6 T-GDI","","E36875","노블레스","","level5","1"
"A2","기아","B57","쏘울","C2723","쏘울 부스터","(19 ~ 21년)","D18124","1.6 T-GDI","","E36876","노블레스 스페셜","","level5","1"
"A2","기아","B41","니로","C2740","더 뉴니로","(19 ~ 22년)","D18216","1.6 GDI HEV","","E37026","노블레스","","level5","2"
"A2","기아","B41","니로","C2740","더 뉴니로","(19 ~ 22년)","D18216","1.6 GDI HEV","","E37027","노블레스 스페셜","","level5","4"
"A2","기아","B41","니로","C2740","더 뉴니로","(19 ~ 22년)","D18216","1.6 GDI HEV","","E37024","럭셔리","","level5","1"
"A2","기아","B41","니로","C2740","더 뉴니로","(19 ~ 22년)","D18216","1.6 GDI HEV","","E41895","트렌디","","level5","1"
"A2","기아","B41","니로","C2740","더 뉴니로","(19 ~ 22년)","D18216","1.6 GDI HEV","","E37025","프레스티지","","level5","5"
"A2","기아","B39","K7","C2776","K7 프리미어","(19 ~ 21년)","D18927","2.5 GDi","","E39874","X에디션","","level5","4"
"A2","기아","B39","K7","C2776","K7 프리미어","(19 ~ 21년)","D18927","2.5 GDi","","E39313","노블레스","","level5","5"
"A2","기아","B39","K7","C2776","K7 프리미어","(19 ~ 21년)","D18927","2.5 GDi","","E39312","프레스티지","","level5","2"
"A2","기아","B39","K7","C2776","K7 프리미어","(19 ~ 21년)","D18928","3.0 GDi","","E39314","노블레스","","level5","1"
"A2","기아","B39","K7","C2776","K7 프리미어","(19 ~ 21년)","D18928","3.0 GDi","","E39315","시그니처","","level5","3"
"A2","기아","B39","K7","C2776","K7 프리미어","(19 ~ 21년)","D18929","2.2 디젤","","E39316","프레스티지","","level5","1"
"A2","기아","B39","K7","C2776","K7 프리미어","(19 ~ 21년)","D18930","3.0 LPi","","E39319","렌터카 트렌디","","level5","1"
"A2","기아","B39","K7","C2776","K7 프리미어","(19 ~ 21년)","D18930","3.0 LPi","","E39321","일반인 프레스티지","","level5","2"
"A2","기아","B1244","셀토스","C2783","셀토스","(19 ~ 22년)","D18955","1.6 가솔린 2WD","","E40823","그래비티","","level5","2"
"A2","기아","B1244","셀토스","C2783","셀토스","(19 ~ 22년)","D18955","1.6 가솔린 2WD","","E39365","노블레스","","level5","5"
"A2","기아","B1244","셀토스","C2783","셀토스","(19 ~ 22년)","D18955","1.6 가솔린 2WD","","E40819","시그니처","","level5","9"
"A2","기아","B1244","셀토스","C2783","셀토스","(19 ~ 22년)","D18955","1.6 가솔린 2WD","","E39363","트렌디","","level5","5"
"A2","기아","B1244","셀토스","C2783","셀토스","(19 ~ 22년)","D18955","1.6 가솔린 2WD","","E39364","프레스티지","","level5","2"
"A2","기아","B1244","셀토스","C2783","셀토스","(19 ~ 22년)","D18956","1.6 디젤 2WD","","E39368","노블레스","","level5","2"
"A2","기아","B1244","셀토스","C2783","셀토스","(19 ~ 22년)","D18956","1.6 디젤 2WD","","E39367","프레스티지","","level5","2"
"A2","기아","B1244","셀토스","C2783","셀토스","(19 ~ 22년)","D18965","1.6 가솔린 4WD","","E40824","그래비티","","level5","1"
"A2","기아","B1244","셀토스","C2783","셀토스","(19 ~ 22년)","D18965","1.6 가솔린 4WD","","E39382","노블레스","","level5","2"
"A2","기아","B1244","셀토스","C2783","셀토스","(19 ~ 22년)","D18965","1.6 가솔린 4WD","","E40820","시그니처","","level5","4"
"A2","기아","B1244","셀토스","C2783","셀토스","(19 ~ 22년)","D18966","1.6 디젤 4WD","","E40822","시그니처","","level5","1"
"A2","기아","B1244","셀토스","C2783","셀토스","(19 ~ 22년)","D18966","1.6 디젤 4WD","","E39383","트렌디","","level5","1"
"A2","기아","B47","모하비","C2793","모하비 더 마스터","(19 ~ 24년)","D18998","3.0 디젤 4WD","","E39464","마스터즈","","level5","27"
"A2","기아","B47","모하비","C2793","모하비 더 마스터","(19 ~ 24년)","D18998","3.0 디젤 4WD","","E40644","마스터즈 그래비티","","level5","5"
"A2","기아","B47","모하비","C2793","모하비 더 마스터","(19 ~ 24년)","D18998","3.0 디젤 4WD","","E39463","플래티넘","","level5","2"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19040","1톤 킹캡","","E39575","초장축 GLS","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19040","1톤 킹캡","","E39572","초장축 L","","level5","4"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19040","1톤 킹캡","","E39571","초장축 L라이트","","level5","3"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19043","1톤 더블캡","","E39582","초장축 GL","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19043","1톤 더블캡","","E39581","초장축 L","","level5","2"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19045","1톤 표준캡","","E39589","초장축 L","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19047","1.2톤 킹캡","","E39596","초장축 GL","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19049","1톤 LPG 킹캡","","E45537","초장축 GL","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19049","1톤 LPG 킹캡","","E39601","초장축 GLS","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19049","1톤 LPG 킹캡","","E46354","초장축 L스마트 셀렉션","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19100","냉동탑차","","E39700","LPI 표준형","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19100","냉동탑차","","E39682","플러스형","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19102","냉온장차","","E39687","표준형","","level5","2"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19103","내장탑차","","E45581","LPI 저상형","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19103","내장탑차","","E39692","상승내장","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19103","내장탑차","","E39690","플러스형","","level5","3"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19104","미닫이탑차","","E45582","LPI 저상형","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19107","윙바디","","E45694","LPI 1.2톤 전동식","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19107","윙바디","","E39696","수동식","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19107","윙바디","","E39697","전동식","","level5","2"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19109","덤프","","E39705","3WAY","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19110","파워게이트","","E39716","1.2톤 2단","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D19110","파워게이트","","E39707","와이드","","level5","1"
"A2","기아","B38","K5","C2828","신형 K5(DL3)","(19 ~ 23년)","D19200","2.0 가솔린","","E39888","노블레스","","level5","5"
"A2","기아","B38","K5","C2828","신형 K5(DL3)","(19 ~ 23년)","D19200","2.0 가솔린","","E39889","시그니처","","level5","4"
"A2","기아","B38","K5","C2828","신형 K5(DL3)","(19 ~ 23년)","D19200","2.0 가솔린","","E39886","트렌디","","level5","5"
"A2","기아","B38","K5","C2828","신형 K5(DL3)","(19 ~ 23년)","D19200","2.0 가솔린","","E39887","프레스티지","","level5","16"
"A2","기아","B38","K5","C2828","신형 K5(DL3)","(19 ~ 23년)","D19201","1.6 가솔린 터보","","E39892","노블레스","","level5","7"
"A2","기아","B38","K5","C2828","신형 K5(DL3)","(19 ~ 23년)","D19201","1.6 가솔린 터보","","E39893","시그니처","","level5","10"
"A2","기아","B38","K5","C2828","신형 K5(DL3)","(19 ~ 23년)","D19201","1.6 가솔린 터보","","E39891","프레스티지","","level5","5"
"A2","기아","B38","K5","C2828","신형 K5(DL3)","(19 ~ 23년)","D19202","2.0 LPI","","E39894","렌터카 스탠다드","","level5","5"
"A2","기아","B38","K5","C2828","신형 K5(DL3)","(19 ~ 23년)","D19202","2.0 LPI","","E39895","렌터카 트렌디","","level5","2"
"A2","기아","B38","K5","C2829","신형 K5 하이브리드(DL3)","(19 ~ 23년)","D19203","2.0 HEV","","E39901","노블레스","","level5","5"
"A2","기아","B38","K5","C2829","신형 K5 하이브리드(DL3)","(19 ~ 23년)","D19203","2.0 HEV","","E39902","시그니처","","level5","9"
"A2","기아","B38","K5","C2829","신형 K5 하이브리드(DL3)","(19 ~ 23년)","D19203","2.0 HEV","","E39899","트렌디","","level5","2"
"A2","기아","B38","K5","C2829","신형 K5 하이브리드(DL3)","(19 ~ 23년)","D19203","2.0 HEV","","E39900","프레스티지","","level5","4"
"A2","기아","B49","봉고","C2834","봉고Ⅲ EV","(20 ~ 현재)","D19217","카고","","E39940","GL","","level5","1"
"A2","기아","B49","봉고","C2834","봉고Ⅲ EV","(20 ~ 현재)","D19217","카고","","E39941","GLS","","level5","1"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D19268","2.2 디젤 2WD","","E40048","노블레스","","level5","10"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D19268","2.2 디젤 2WD","","E40049","시그니처","","level5","13"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D19268","2.2 디젤 2WD","","E41976","시그니처 그래비티","","level5","1"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D19268","2.2 디젤 2WD","","E40046","트렌디","","level5","7"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D19268","2.2 디젤 2WD","","E40047","프레스티지","","level5","21"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D19269","2.2 디젤 4WD","","E40052","노블레스","","level5","9"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D19269","2.2 디젤 4WD","","E40053","시그니처","","level5","4"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D19269","2.2 디젤 4WD","","E41977","시그니처 그래비티","","level5","1"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D19269","2.2 디젤 4WD","","E40051","프레스티지","","level5","4"
"A2","기아","B56","쏘렌토","C2938","신형쏘렌토 하이브리드(MQ4)","(20 ~ 23년)","D19785","1.6 HEV 2WD","","E40875","그래비티","","level5","7"
"A2","기아","B56","쏘렌토","C2938","신형쏘렌토 하이브리드(MQ4)","(20 ~ 23년)","D19785","1.6 HEV 2WD","","E40639","노블레스","","level5","6"
"A2","기아","B56","쏘렌토","C2938","신형쏘렌토 하이브리드(MQ4)","(20 ~ 23년)","D19785","1.6 HEV 2WD","","E40640","시그니처","","level5","13"
"A2","기아","B56","쏘렌토","C2938","신형쏘렌토 하이브리드(MQ4)","(20 ~ 23년)","D19785","1.6 HEV 2WD","","E40638","프레스티지","","level5","18"
"A2","기아","B56","쏘렌토","C2938","신형쏘렌토 하이브리드(MQ4)","(20 ~ 23년)","D19786","1.6 HEV 4WD","","E40876","그래비티","","level5","4"
"A2","기아","B56","쏘렌토","C2938","신형쏘렌토 하이브리드(MQ4)","(20 ~ 23년)","D19786","1.6 HEV 4WD","","E40642","노블레스","","level5","3"
"A2","기아","B56","쏘렌토","C2938","신형쏘렌토 하이브리드(MQ4)","(20 ~ 23년)","D19786","1.6 HEV 4WD","","E40643","시그니처","","level5","2"
"A2","기아","B56","쏘렌토","C2938","신형쏘렌토 하이브리드(MQ4)","(20 ~ 23년)","D19786","1.6 HEV 4WD","","E40641","프레스티지","","level5","6"
"A2","기아","B46","모닝","C2939","모닝 어반","(20 ~ 23년)","D19797","1.0 가솔린","","E40659","시그니처","","level5","4"
"A2","기아","B46","모닝","C2939","모닝 어반","(20 ~ 23년)","D19797","1.0 가솔린","","E41487","시그니처 엣지-업","","level5","3"
"A2","기아","B46","모닝","C2939","모닝 어반","(20 ~ 23년)","D19797","1.0 가솔린","","E40658","프레스티지","","level5","7"
"A2","기아","B40","K9","C2657","더 K9(RJ)","(18 ~ 21년)","D19838","3.3 AWD","","E40720","법인전용","","level5","2"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D19919","9인승 가솔린","","E40923","노블레스","","level5","8"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D19919","9인승 가솔린","","E40929","시그니처","","level5","12"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D19919","9인승 가솔린","","E40906","프레스티지","","level5","7"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D19920","11인승 가솔린","","E40907","프레스티지","","level5","2"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D19921","9인승 디젤","","E40926","노블레스","","level5","43"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D19921","9인승 디젤","","E40932","시그니처","","level5","36"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D19921","9인승 디젤","","E40908","프레스티지","","level5","36"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D19922","11인승 디젤","","E40933","시그니처","","level5","1"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D19923","7인승 가솔린","","E40910","노블레스","","level5","3"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D19923","7인승 가솔린","","E42022","노블레스 아웃도어","","level5","1"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D19923","7인승 가솔린","","E40928","시그니처","","level5","7"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D19924","7인승 디젤","","E40925","노블레스","","level5","8"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D19924","7인승 디젤","","E42023","노블레스 아웃도어","","level5","3"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D19924","7인승 디젤","","E40931","시그니처","","level5","13"
"A2","기아","B1160","스팅어","C2982","스팅어 마이스터","(20 ~ 23년)","D19966","2.5 터보 AWD","","E41011","마스터즈","","level5","2"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D20072","2.5 가솔린 2WD","","E41244","노블레스","","level5","5"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D20072","2.5 가솔린 2WD","","E41245","시그니처","","level5","1"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D20072","2.5 가솔린 2WD","","E41246","시그니처 그래비티","","level5","1"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D20072","2.5 가솔린 2WD","","E41242","트렌디","","level5","2"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D20072","2.5 가솔린 2WD","","E41243","프레스티지","","level5","4"
"A2","기아","B56","쏘렌토","C2848","신형쏘렌토(MQ4)","(20 ~ 23년)","D20073","2.5 가솔린 4WD","","E41250","시그니처","","level5","3"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D20081","하이리무진 9인승 가솔린","","E41280","시그니처","","level5","12"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D20082","하이리무진 7인승 가솔린","","E41281","시그니처","","level5","2"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D20168","하이리무진 9인승 디젤","","E41426","시그니처","","level5","5"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D20169","하이리무진 7인승 디젤","","E41427","시그니처","","level5","3"
"A2","기아","B49","봉고","C2834","봉고Ⅲ EV","(20 ~ 현재)","D20214","내장탑차","","E41482","저상","","level5","2"
"A2","기아","B49","봉고","C2834","봉고Ⅲ EV","(20 ~ 현재)","D20214","내장탑차","","E41483","표준","","level5","1"
"A2","기아","B49","봉고","C2834","봉고Ⅲ EV","(20 ~ 현재)","D20214","내장탑차","","E41484","플러스형","","level5","3"
"A2","기아","B1420","K8","C3066","K8","(21 ~ 24년)","D20326","2.5 GDI","","E41656","노블레스","","level5","9"
"A2","기아","B1420","K8","C3066","K8","(21 ~ 24년)","D20326","2.5 GDI","","E41655","노블레스 라이트","","level5","2"
"A2","기아","B1420","K8","C3066","K8","(21 ~ 24년)","D20326","2.5 GDI","","E41657","시그니처","","level5","4"
"A2","기아","B1420","K8","C3066","K8","(21 ~ 24년)","D20326","2.5 GDI","","E44510","시그니처 스페셜","","level5","1"
"A2","기아","B1420","K8","C3066","K8","(21 ~ 24년)","D20327","3.5 GDI 2WD","","E41659","노블레스","","level5","1"
